,,Kt1,Kt2,Kt3,Kt4,Kt5,Kt6,Kt7,Kt8,Kt9,Kt10,Kt11,Kt12,Kt13,Kt14,Kt15,,,,,,
Sr5,Ktr160,0.925664444,0.581181731,0.681275631,0.940632885,0.495990132,0.753099264,0.619417518,0.608772176,0.421336274,0.306980766,0.634626078,0.687122206,0.665316307,0.653683374,0.698368324,,,,,,
Sr5,Ktr161,0.937098956,1,0.627662532,0.7049098,0.738400021,0.657659623,0.517417462,0.40411007,0.706722838,0.501352833,0.634715626,0.696152363,0.600071406,0.716649973,0.561710029,,,,,,
Sr5,Ktr162,0.850968309,0.95918172,0.706825294,0.971444884,0.487110806,0.465397194,0.367935614,0.594051105,0.637617707,0.389238486,0.556164029,0.787056934,0.68496396,0.492321066,1,,,,,,
Sr5,Ktr163,0.798874369,0.570794126,0.988330172,0.462143177,0.566042088,0.519248696,0.461638273,0.59589671,0.589185136,0.66653954,0.845835104,0.503942852,0.44828262,0.683463363,0.432987445,,,,,,
Sr5,Ktr164,0.766964254,0.6888502,0.613491002,0.557853368,0.52655166,0.576330228,0.683210765,0.746913653,0.686073204,0.641831154,0.501375186,0.729865346,0.456254159,0.855776371,0.528377325,,,,,,
Sr5,Ktr165,0.774198866,0.518613527,0.702588077,0.484475233,0.556419581,0.545451032,0.638011287,0.705221717,0.503021283,0.570548788,0.620414096,1,1,0.79218627,0.635024125,,,,,,
Sr5,Ktr166,0.641244109,0.387065551,0.582758701,0.508334057,0.624473997,0.424248051,0.705940113,0.667284492,0.589536703,0.52867569,0.806205046,0.905469496,0.862330124,0.68031903,0.588037723,,,,,,
Sr5,Ktr167,0.516316315,0.438662459,0.704918969,0.653500275,0.732739951,0.806471988,0.515736304,0.517486303,0.741662666,1,0.798013822,0.596088877,0.947174935,0.870467167,0.253992529,,,,,,
Sr5,Ktr168,0.549578435,0.444719102,0.61914349,0.7504931,0.697971668,0.755074022,0.406403556,0.54079475,0.836826943,0.902458488,0.838988212,0.606781829,0.858724767,0.635719888,0.617097034,,,,,,
Sr5,Ktr169,0.584547319,0.677795302,0.564457109,0.663751604,0.632402842,0.528428121,0.76458863,0.808408566,0.633764005,0.62224968,0.726872,0.679311681,0.658282489,0.552272159,0.781932184,,,,,,
Sr5,Ktr170,0.578260063,0.533292631,0.636220465,0.716467428,0.692984511,0.462906895,0.926555399,0.766677313,0.516151144,0.432074024,0.784950457,0.598291985,0.544099533,0.640972388,0.515712904,,,,,,
Sr5,Ktr171,0.582781393,0.828034188,0.780869467,0.695847647,0.884527624,0.916675182,0.8068596,0.7521063,0.663173733,0.464032583,0.735320492,0.637201894,0.853060289,0.761045686,0.676533627,,,,,,
Sr5,Ktr172,0.687987889,0.797350994,0.343132976,0.553568196,0.815673419,0.869321792,0.789071568,0.59765905,0.862056144,0.868051678,0.414779066,0.66405742,0.994053768,0.739252147,0.630211054,,,,,,
Sr5,Ktr173,0.701056219,0.520891861,0.666578564,0.702725752,0.878282116,0.762022774,0.467358091,0.756925859,0.620260836,0.704443623,0.818699907,0.662854428,0.738481789,0.950460587,0.892382016,,,,,,
Sr5,Ktr174,0.610345626,0.665611605,0.638020728,0.90366567,0.668498329,0.702168692,0.774190905,0.78484057,0.680216914,0.693982573,1,0.664653189,0.846498031,0.677280769,1,,,,,,
Sr5,Ktr175,0.623975199,0.909244567,0.990359678,0.610880954,0.678367259,0.921147792,0.893359006,0.548194135,0.806948322,0.921694178,0.746859092,0.632107587,0.803065202,0.747626107,0.774764328,,,,,,
Sr5,Ktr176,0.893027348,0.71255659,0.97988348,0.572392916,0.50840664,0.742161662,0.533392729,0.634156241,0.914932556,0.759437186,0.85686671,0.927111229,0.945110365,0.769265791,0.902289311,,,,,,
Sr5,Ktr177,0.792786327,0.506926091,0.697247101,0.256080509,0.699160169,0.737066086,1,0.378959738,0.748313252,0.762951763,1,0.715806623,0.655397377,0.725313751,0.48754853,,,,,,
Sr5,Ktr178,0.716086539,0.69259818,0.710149783,0.454483049,0.764349891,0.942365384,0.699195564,1,0.959858091,0.79169558,1,0.878207838,0.736647944,1,0.647281869,,,,,,
Sr5,Ktr179,0.679339252,0.874057211,0.557317813,0.550292205,0.754982614,1,0.961381034,0.698437536,0.708197718,0.662895682,0.810168632,0.834767206,0.972024932,1,0.712913196,,,,,,
Sr5,Ktr180,0.67803178,0.840770476,0.893392383,0.914537359,0.582595512,0.724775872,0.676773973,0.89400229,0.901270012,0.637770713,0.703598425,1,0.983874862,0.70651718,0.683987482,,,,,,
Sr5,Ktr181,0.670848636,0.591051976,0.427545437,1,0.776899384,0.954332558,0.999868423,0.508260039,0.555649741,0.806188385,0.804652384,1,0.736997975,0.617226453,0.744524661,,,,,,
Sr5,Ktr182,0.578189775,1,1,0.402050871,0.694750385,0.992477493,0.832934665,0.627545803,0.983831755,0.890212857,1,1,0.665603311,0.607064197,0.468483482,,,,,,
Sr5,Ktr183,0.760517939,1,0.598979108,1,0.882111402,0.676838336,0.62585052,0.752184981,1,1,0.934989321,0.836044579,0.906245939,0.50217072,0.704307361,,,,,,
Sr5,Ktr184,0.798263725,0.928064832,0.762409363,0.839686403,1,0.673123902,0.743734741,0.80612792,0.736973787,0.912342234,0.732076844,0.630383805,0.615544654,1,0.652717381,,,,,,
Sr5,Ktr185,0.762602619,0.692100564,0.766590415,0.694242565,0.728825317,0.659138612,0.75602022,0.592976122,1,0.94237896,0.449888608,0.916590607,1,0.997435981,1,,,,,,
Sr5,Ktr186,0.814054964,0.629260632,0.948546909,0.648595078,0.741743446,0.677722222,1,0.745129675,0.896761519,0.767482103,0.70307892,0.789743427,0.717324009,1,1,,,,,,
Sr5,Ktr187,0.82238531,0.792747266,0.735638492,0.682959534,0.81838781,0.751218863,0.709901935,0.935618487,0.840484892,0.977014848,0.877505047,0.795812166,0.801494669,0.863908859,0.741021951,,,,,,
Sr5,Ktr188,0.844464192,0.738552135,0.683235159,0.754526959,0.849878271,0.528163063,0.495108876,0.600288853,0.688225441,0.738973222,0.899823714,0.550296631,0.873641592,0.651156106,0.826635402,,,,,,
Sr5,Ktr189,0.714500087,0.766771684,0.816446881,0.555671616,0.675476186,0.715936581,0.425838568,0.754916693,1,0.795708453,0.790144565,0.930959697,0.874628415,0.793606001,1,,,,,,
Sr5,Ktr190,0.730278751,0.956945571,0.840309449,0.679532429,0.648069302,0.813025324,1,0.984368353,0.950601433,0.655812749,0.953626904,0.807993198,0.640821458,1,0.897748128,,,,,,
Sr5,Ktr191,0.847957173,0.696600933,0.784095826,0.511469322,0.992345751,0.793391415,0.637600937,0.732324047,0.572078909,0.904893348,0.810607662,0.654706025,1,1,0.583880127,,,,,,
Sr5,Ktr192,0.893389054,0.915876891,0.930314551,0.645774975,0.67406847,0.606762653,0.866227744,0.849065939,0.987230147,0.836118181,0.921393634,1,1,0.912037255,0.375878828,,,,,,
Sr5,Ktr193,0.844071463,0.827938523,0.723606373,0.923554573,1,0.680719671,0.804910763,0.941315978,1,0.699914019,1,0.918275403,0.813425218,0.806528911,0.401318566,,,,,,
Sr5,Ktr194,0.820904822,0.752000077,0.851006676,0.797086524,0.880148222,0.837913674,1,0.715801389,0.843493142,1,0.980052971,0.665249449,0.616242737,0.636843607,0.395278664,,,,,,
Sr5,Ktr195,0.794226403,0.534269591,0.987236314,0.737340982,0.818957617,1,0.774259122,0.863972479,0.92464946,0.471258046,0.777468701,0.695254822,0.41876271,0.511517077,0.510774565,,,,,,
Sr5,Ktr196,0.798837474,0.847092694,0.637199685,0.56932557,0.530811362,0.616644054,0.458289358,0.952730858,0.726980567,0.753496246,0.652360175,0.385780831,0.293683271,0.782918203,0.662119441,,,,,,
Sr5,Ktr197,0.880353418,1,0.615544965,0.804907628,0.88814096,0.58436393,1,0.672238492,0.723379893,0.553410287,0.498659582,0.599367398,0.535413011,0.740343203,0.7265362,,,,,,
Sr5,Ktr198,0.843564783,0.521244647,0.991096468,0.976585234,0.720735971,0.905545735,0.565320317,0.579399819,0.565932853,0.530975362,0.569328644,0.471496381,0.578266379,0.563369444,0.442369024,,,,,,
Sr5,Ktr199,0.812340578,0.888247644,0.818604042,0.84790533,0.973892208,0.934106973,0.734472229,0.765909638,0.666827929,0.465205838,0.490378425,0.661272549,0.479262123,0.249906625,0.491664876,,,,,,
Sr5,Ktr200,0.906935844,0.709016972,0.908364746,1,0.959443789,0.663448086,0.753574679,0.434935747,0.421870508,0.538524665,0.640419764,0.343102856,0.523471609,0.484843113,0.369547911,,,,,,
Sr5,Ktr201,0.867539478,0.67926097,0.878438482,0.905105849,0.818380864,0.650891564,0.677063301,0.533540875,0.606057164,0.684380049,0.415317058,0.544907396,0.325473206,0.573530096,0.441657538,,,,,,
Sr5,Ktr202,0.810081948,0.927969039,0.806000596,0.516199154,0.63506566,0.492812004,0.360901134,0.443284123,0.90887605,0.71643558,0.533151628,0.372595707,0.479550828,0.447813401,0.209917676,,,,,,
Sr5,Ktr203,0.917834274,0.976025731,0.782339833,0.561578613,0.52809806,0.655575603,0.395643896,0.524604722,0.582474488,0.385962198,0.257315665,0.290553414,0.344807029,0.213902848,0.144369163,,,,,,
Sr5,Ktr204,0.775505128,0.79696294,0.507273236,0.658636694,0.413153851,0.521439812,0.561099067,0.700554346,0.285947602,0.408425114,0.477168845,0.392107803,0.223140454,0.173545335,0.110825946,,,,,,
Sr5,Ktr205,0.767666517,0.556997045,0.702404128,0.594871422,0.676045777,0.508079539,0.457161581,0.203118541,0.521209885,0.690397835,0.41394879,0.221187763,0.221980763,0.063619429,0.165454432,,,,,,
Sr5,Ktr206,0.644756979,0.553233396,0.518480341,0.745934681,0.578194208,0.568710708,0.353592147,0.43002411,0.535424262,0.412038408,0.204247939,0.123856734,0.156017049,0.168449463,0.234777056,,,,,,
Sr5,Ktr207,0.57102532,0.418476393,0.550249248,0.763114242,0.457028719,0.461496958,0.529463644,0.427523181,0.478266935,0.156984718,0.203663444,0.114127372,0.197501405,0.214967245,0.141729926,,,,,,
Sr5,Ktr208,0.495231457,0.480491911,0.858553613,0.526454565,0.377768188,0.418417406,0.589598858,0.469431155,0.168927974,0.137548945,0.15495549,0.266801363,0.122435318,0.167036787,0.376640181,,,,,,
Sr5,Ktr209,0.573790642,0.510931137,0.442088211,0.285344935,0.397829142,0.631453435,0.416733744,0.282778118,0.168355667,0.127464879,0.157847218,0.219925218,0.187015955,0.218053561,0.415330586,,,,,,
Sr5,Ktr210,0.602348736,0.627866017,0.456638571,0.401532263,0.610311367,0.385348146,0.196446074,0.159036489,0.141662034,0.186401836,0.126307368,0.199808753,0.412257389,0.372425269,0.322892469,,,,,,
Sr5,Ktr211,0.557419764,0.381939848,0.470941177,0.592137147,0.412738241,0.218626608,0.149010361,0.115865155,0.232598432,0.292111235,0.195072491,0.406372367,0.490239648,0.366622229,0.416520449,,,,,,
Sr5,Ktr212,0.446118044,0.42199831,0.520193475,0.405782027,0.237583125,0.136996635,0.091478397,0.252632571,0.247094347,0.136471625,0.313429247,0.409678431,0.246922159,0.424877296,0.414426497,,,,,,
Sr5,Ktr213,0.405896677,0.434437282,0.284997773,0.190630802,0.128212092,0.123112831,0.225399817,0.198120587,0.154281088,0.354443947,0.388969854,0.529307755,0.538098184,0.568534617,0.591801835,,,,,,
Sr5,Ktr214,0.4806068,0.279988986,0.275163233,0.16914031,0.1317399,0.237695061,0.229846422,0.150976911,0.343979634,0.342504489,0.501473336,0.281493594,0.366121871,0.513412373,0.544677283,,,,,,
Sr5,Ktr215,0.393646618,0.277954494,0.197057767,0.108821134,0.224228243,0.205071962,0.20546379,0.196315364,0.447732194,0.392708144,0.418617424,0.503216028,0.575352897,0.536740378,0.444409188,,,,,,
Sr5,Ktr216,0.226598977,0.147991873,0.132807838,0.223523805,0.197968336,0.182177299,0.401137351,0.281339976,0.345369426,0.476311145,0.405862185,0.521942124,0.546682514,0.615982752,0.566303851,,,,,,
Sr5,Ktr217,0.170767524,0.104551748,0.210613971,0.228136976,0.127571046,0.360594836,0.20741294,0.497111705,0.489758978,0.455485618,0.426590863,0.520671371,0.511096428,0.469606686,0.430894707,,,,,,
Sr5,Ktr218,0.127600473,0.237400694,0.21158329,0.159669347,0.459422514,0.348014385,0.379030034,0.554493738,0.601854775,0.617288839,0.579062069,0.491872096,0.595549688,0.523742282,0.526355076,,,,,,
Sr5,Ktr219,0.212664012,0.225449017,0.18107822,0.39773706,0.367889111,0.348577006,0.41096045,0.654897196,0.337186836,0.548812534,0.595634373,0.636347829,0.373976336,0.384376824,0.495937811,,,,,,
Sr5,Ktr220,0.195178054,0.087665948,0.376125698,0.352735561,0.374251349,0.574204386,0.444607583,0.485864023,0.515748875,0.417590254,0.672087165,0.475278101,0.389111707,0.440243103,0.299122553,,,,,,
Sr5,Ktr221,0.156686946,0.322149722,0.395623691,0.320045815,0.375096103,0.378458999,0.299859639,0.482739621,0.531952229,0.475290905,0.429341866,0.367676634,0.471392586,0.110703449,0.220007454,,,,,,
Sr5,Ktr222,0.342687777,0.400572383,0.425274156,0.290790106,0.40371254,0.569830699,0.538721617,0.315785445,0.520476606,0.660281643,0.600562031,0.431758486,0.264467406,0.342741983,0.194918065,,,,,,
Sr5,Ktr223,0.417231108,0.494025934,0.329566773,0.508274318,0.335006677,0.45697642,0.526774642,0.633001375,0.359906091,0.428168596,0.405643647,0.257588633,0.27807013,0.295911983,0.146287793,,,,,,
Sr5,Ktr224,0.381520553,0.29775166,0.535503738,0.48081424,0.33440161,0.416803648,0.414816445,0.775296733,0.495206306,0.478542349,0.150260156,0.265680267,0.19030208,0.119143693,0.066011863,,,,,,
Sr5,Ktr225,0.398925442,0.382958828,0.519508462,0.350983663,0.511816249,0.622735518,0.382624533,0.342343581,0.366991264,0.216217533,0.185367977,0.181222228,0.13161069,0.073502035,0.108768063,,,,,,
Sr5,Ktr226,0.460162563,0.426889409,0.557346609,0.4177861,0.510576336,0.715181362,0.497076236,0.491239835,0.192607971,0.230236701,0.283021203,0.09067795,0.054897332,0.12355068,0.290699855,,,,,,
Sr5,Ktr227,0.45652094,0.283193886,0.452461535,0.8157397,0.704665224,0.424931343,0.386187117,0.213387078,0.227891778,0.223789985,0.113102302,0.076920297,0.093603524,0.237919016,0.170809687,,,,,,
Sr5,Ktr228,0.492548118,0.44206414,0.499711201,0.506100045,0.428741897,0.578407667,0.267729372,0.304106155,0.189824893,0.122675092,0.072458087,0.151308312,0.31601081,0.121007793,0.115737426,,,,,,
Sr5,Ktr229,0.511149738,0.554189517,0.848161312,0.299287129,0.445600271,0.253895768,0.316200931,0.29324888,0.109959087,0.084569556,0.106864014,0.333275389,0.17734592,0.090700266,0.163419704,,,,,,
Sr5,Ktr230,0.588605212,0.621406881,0.295232063,0.397234052,0.182051989,0.214169602,0.172352767,0.106794816,0.076944662,0.169693709,0.320508586,0.121392226,0.146343426,0.114316577,0.216706549,,,,,,
Sr5,Ktr231,0.57874397,0.560533467,0.451212621,0.179842911,0.329367849,0.237599243,0.132428857,0.048895195,0.131592528,0.241762402,0.161566759,0.108778504,0.122616528,0.37841626,0.345166081,,,,,,
Sr5,Ktr232,0.460412646,0.42127435,0.206893389,0.151793087,0.223572962,0.070478964,0.069408288,0.149111269,0.266437636,0.168424583,0.107336575,0.126852411,0.466966335,0.341401525,0.632059417,,,,,,
Sr5,Ktr233,0.390044176,0.271963728,0.223223443,0.17580225,0.087945496,0.059503311,0.137376268,0.364665022,0.163844643,0.116588187,0.150907257,0.318849483,0.311344616,0.551981392,0.441902982,,,,,,
Sr5,Ktr234,0.260970408,0.229989205,0.240715644,0.160611323,0.085903924,0.137785635,0.239855464,0.112731867,0.096458918,0.114182055,0.338049521,0.446543241,0.539862752,0.478805543,0.497521244,,,,,,
Sr5,Ktr235,0.261447385,0.279389921,0.090072222,0.042629669,0.155052223,0.344972619,0.157527333,0.087767357,0.101100527,0.321039054,0.419697659,0.432177856,0.413556298,0.450756098,0.526271326,,,,,,
Sr5,Ktr236,0.230633763,0.080711636,0.073964784,0.124413793,0.323311059,0.148754943,0.095588704,0.158704833,0.31397331,0.430762335,0.61268959,0.480242217,0.301788579,0.186351446,0.351257595,,,,,,
Sr5,Ktr237,0.114877145,0.053800315,0.122585312,0.269436784,0.172251286,0.112493385,0.1244458,0.303678157,0.503125729,0.474122012,0.609201198,0.649156607,0.446894944,0.271044165,0.59382677,,,,,,
Sr5,Ktr238,0.075055847,0.075658463,0.236819456,0.104167917,0.096694654,0.141074871,0.310131269,0.466851118,0.509618754,0.452296949,0.420569445,0.451164369,0.20699677,0.50005975,0.682595071,,,,,,
Sr5,Ktr239,0.118042746,0.273226369,0.170509168,0.091460122,0.121263214,0.358902641,0.427213258,0.556339804,0.678670734,0.356835459,0.427059304,0.318473903,0.403099687,0.59672704,0.594479125,,,,,,
Sr5,Ktr240,0.281275787,0.215128615,0.118993828,0.08389688,0.294352156,0.351022839,0.65337013,0.544676648,0.55298394,0.437962046,0.368112287,0.601499903,0.655615794,0.689050457,0.607579991,,,,,,
Sr5,Ktr241,0.146310449,0.133576576,0.16094652,0.561993268,0.426995424,0.445400375,0.322383061,0.347360594,0.187868973,0.235751742,0.508729606,0.519701569,1,0.607717543,0.576255518,,,,,,
Sr5,Ktr242,0.112525069,0.071961901,0.352904136,0.402794942,0.42786306,0.548384361,0.602199877,0.325848508,0.273448991,0.499086183,0.696854976,0.681132873,0.546413287,0.674540677,0.688182411,,,,,,
Sr5,Ktr243,0.124503359,0.248976219,0.396719122,0.415634957,0.494170588,0.583982405,0.326276859,0.266731125,0.722189158,0.594690351,0.730410389,0.762987157,0.679091012,0.625301466,0.30246922,,,,,,
Sr5,Ktr244,0.371867623,0.385240921,0.424719855,0.431638565,0.700063136,0.52358736,0.392298209,0.39499839,0.671777764,0.526097603,0.828341796,0.454805365,0.59730668,0.436611975,0.645019326,,,,,,
Sr5,Ktr245,0.407860925,0.518831556,0.582770144,0.661392063,0.368642777,0.340421021,0.56218346,0.65482594,0.662681154,0.370011555,0.548519454,0.559828175,0.595921735,0.587712569,0.473145308,,,,,,
Sr5,Ktr246,0.513303628,0.457127906,0.532139258,0.369530938,0.395626293,0.371153417,0.686091677,0.757965141,0.645303531,0.552989775,0.558433157,0.503976878,0.380354997,0.540662201,0.420018802,,,,,,
Sr5,Ktr247,0.467573257,0.371646655,0.45420057,0.393432317,0.674206182,0.587083865,0.548265162,0.650025659,0.522649058,0.649758478,0.664590466,0.433163982,0.468439184,0.499797163,0.599102688,,,,,,
Sr5,Ktr248,0.488746782,0.36854718,0.350188028,0.401603917,0.572870201,0.800193139,0.66737924,0.611554061,0.483091154,0.677420864,0.478273026,0.60937427,0.684071295,0.338064679,0.351032729,,,,,,
Sr5,Ktr249,0.39792061,0.331650543,0.456348887,0.517077199,0.705496245,0.712364733,0.62592663,0.667563996,0.624622463,0.250566294,0.487100397,0.51361447,0.473683655,0.312377432,0.227538409,,,,,,
Sr5,Ktr250,0.33218691,0.539257914,0.593645114,0.689860034,0.487387072,0.544100877,0.451193591,0.673003173,0.436548668,0.620402533,0.550606904,0.357509965,0.223501481,0.247253762,0.199931999,,,,,,
Sr5,Ktr251,0.500435273,0.609628679,0.549649111,0.56163553,0.568354727,0.524481267,0.697286341,0.469917179,0.503649138,0.433057301,0.337847593,0.401322268,0.265575199,0.266848533,0.210954404,,,,,,
Sr5,Ktr252,0.621492916,0.499182199,0.625521704,0.632212719,0.653946812,0.610501183,0.440810053,0.587435764,0.517513618,0.596259247,0.419138901,0.320848814,0.320398476,0.190842185,0.264520523,,,,,,
Sr5,Ktr253,0.650365608,0.55561476,0.709232861,0.507633883,0.413106164,0.592371632,0.43700775,0.511073941,0.414292068,0.308904961,0.221099855,0.206793785,0.210978846,0.239112937,0.19254842,,,,,,
Sr5,Ktr254,0.619496192,0.772303375,0.582250775,0.575435301,0.494761049,0.506903959,0.380757596,0.457911878,0.394786068,0.332419112,0.192087237,0.094472871,0.199614921,0.176781211,0.316678826,,,,,,
Sr5,Ktr255,0.601379936,0.631408765,0.49059094,0.335423333,0.509379398,0.373231119,0.637540335,0.413846071,0.25697856,0.187002003,0.14064093,0.255553228,0.278185303,0.331204757,0.326451243,,,,,,
Sr5,Ktr256,0.57973531,0.437662661,0.519003113,0.369800386,0.326840043,0.293884916,0.321678428,0.20744652,0.223187567,0.160592982,0.114783237,0.22085445,0.228005762,0.29500555,0.341727668,,,,,,
Sr5,Ktr257,0.520739448,0.554679033,0.352667531,0.370617316,0.317732001,0.401603093,0.230692103,0.172347148,0.147564622,0.205112346,0.321778326,0.264601069,0.497926966,0.429540749,0.308275112,,,,,,
Sr5,Ktr258,0.46415387,0.553061366,0.592488329,0.452804447,0.354106224,0.207748294,0.203729183,0.147546563,0.230392434,0.122090048,0.257968132,0.449838514,0.258222304,0.32147783,0.350155328,,,,,,
Sr5,Ktr259,0.482403383,0.384690472,0.444630787,0.266457523,0.304863847,0.162080905,0.114102408,0.205970829,0.234064232,0.30755856,0.381943704,0.374231096,0.519500939,0.500693315,0.200910144,,,,,,
Sr5,Ktr260,0.503710371,0.47654987,0.214344271,0.229938341,0.328662538,0.193618364,0.244724566,0.247411719,0.370821364,0.453229713,0.339455741,0.317059799,0.511227838,0.235765877,0.012922661,,,,,,
Sr5,Ktr261,0.489869848,0.334402969,0.271302324,0.173586128,0.168889025,0.166252584,0.235920572,0.280671636,0.352265364,0.459698144,0.498910797,0.451950626,0.186045349,0.0159628,0.157011989,,,,,,
Sr5,Ktr262,0.361302666,0.198315388,0.274866283,0.205636841,0.247021658,0.253155565,0.314960774,0.412685824,0.157316508,0.399658756,0.473702473,0.185292314,0.017005988,0.117739807,0.179619277,,,,,,
Sr5,Ktr263,0.227651813,0.232829816,0.137064586,0.205440257,0.276764731,0.230405676,0.359171546,0.212666759,0.393586504,0.451775726,0.184736994,0.017296274,0.083389424,0.165821508,0.235233782,,,,,,
Sr5,Ktr264,0.237116982,0.15469991,0.163249891,0.191986198,0.207094234,0.401278755,0.425178272,0.492851275,0.391334953,0.296451858,0.015277433,0.112118173,0.124005188,0.231727604,0.299099589,,,,,,
Sr5,Ktr265,0.161832979,0.289224394,0.273499054,0.244040987,0.264346886,0.305325103,0.304168798,0.387660427,0.175500891,0.016222016,0.113789651,0.147663104,0.264284453,0.316754146,0.164717712,,,,,,
Sr5,Ktr266,0.210935458,0.271946226,0.209383925,0.364379648,0.289059953,0.3991447,0.407023501,0.123031051,0.017019442,0.112011856,0.134102037,0.304622933,0.19916823,0.189190091,0.101842447,,,,,,
Sr5,Ktr267,0.233680094,0.198204279,0.414562507,0.335120556,0.403703287,0.358107056,0.212563588,0.010002508,0.120517914,0.112755322,0.250987847,0.251380728,0.263810147,0.063399392,0.005233899,,,,,,
Sr5,Ktr268,0.257475233,0.38979842,0.448414786,0.400699196,0.288540284,0.207495533,0.013524934,0.135785477,0.110829836,0.352886072,0.223451337,0.208247482,0.056775577,0.005507752,0,,,,,,
Sr5,Ktr269,0.396316363,0.332489687,0.497030369,0.387034607,0.203300067,0.012052825,0.097554951,0.103018266,0.262010896,0.227679292,0.233392174,0.053324428,0.006157153,0,0,,,,,,
Sr5,Ktr270,0.345376516,0.279203777,0.347821959,0.168898861,0.02015509,0.118950504,0.119450606,0.215378197,0.202110084,0.315509151,0.0531963,0.004965122,0,0,0,,,,,,
Sr5,Ktr271,0.387360513,0.37735424,0.156246723,0.014212624,0.132704722,0.138109598,0.328331356,0.280427539,0.248426614,0.047736773,0.006700688,0,0,0,0,,,,,,
Sr5,Ktr272,0.379720061,0.179253346,0.02207118,0.083074596,0.175817239,0.253252638,0.214686386,0.226526162,0.096138765,0.005261697,0,0,0,0,0.024088094,,,,,,
Sr5,Ktr273,0.188837179,0.016173391,0.119468174,0.092675579,0.238503531,0.308545915,0.250155667,0.061291338,0.003352118,0,0,0,0,0.02872996,0,,,,,,
Sr5,Ktr274,0.015804922,0.12008422,0.116303053,0.320321013,0.175520922,0.242488959,0.044428763,0.007107335,0,0,0,0,0.022973362,0,0,,,,,,
Sr5,Ktr275,0.11984504,0.149063773,0.134281611,0.176130114,0.204679479,0.062178244,0.008274615,0,0,0,0,0.027540775,0,0,0,,,,,,
Sr5,Ktr276,0.140600149,0.250058581,0.139095568,0.201191927,0.070492505,0.007239267,0,0,0,0,0.019120318,0,0,0,0.018528536,,,,,,
Sr5,Ktr277,0.26886919,0.14570694,0.11973748,0.076788647,0.00425143,0,0,0,0,0.028414634,0,0,0,0.017414533,0.024576945,,,,,,
Sr5,Ktr278,0.231039672,0.250911782,0.068955077,0.005637493,0,0,0,0,0.022502413,0,0,0,0.024056003,0.0166713,0.002038212,,,,,,
Sr5,Ktr279,0.228502942,0.058284699,0.004774532,0,0,0,0,0.025726873,0,0,0,0.013772733,0.031903268,0.003076656,0,,,,,,
Sr5,Ktr280,0.067397643,0.005058081,0,0,0,0,0.027023755,0,0,0,0.013944632,0.018083049,0.002826983,0,0.003664106,,,,,,
Sr5,Ktr281,0.006162416,0,0,0,0,0.023077588,0,0,0,0.02100577,0.022057837,0.002498435,0,0.003283037,0,,,,,,
Sr5,Ktr282,0,0,0,0,0.018399219,0,0,0,0.017571214,0.027110603,0.001510305,0,0.005451349,0,0,,,,,,
Sr5,Ktr283,0,0,0,0.02666478,0,0,0,0.020986503,0.028528553,0.003238988,0,0.002612419,0,0,0.019912381,,,,,,
Sr5,Ktr284,0,0,0.026325118,0,0,0,0.019117177,0.019025199,0.003038375,0,0.004782835,0,0,0.023223499,0,,,,,,
